"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","ProcessName","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"","1","0","0","0","0","0","/System/Library/PrivateFrameworks/GameControllerFoundation.framework/Versions/A/XPCServices/GameControllerConfigService.xpc/Contents/MacOS/GameControllerConfigService","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5820","0",,"False",,,"36320",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (GameControllerConfigService)","0","","True","",,,,,
"","45185","0","0","0","0","0","/usr/libexec/PerfPowerServices","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4160","0",,"False",,,"45185",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"45185",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (PerfPowerServices)","0","","True","",,,,,
"","45732","0","0","0","0","0","/usr/bin/login","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7084","0",,"False",,,"45732",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"45732",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (login)","0","","True","",,,,,
"","47872","0","0","0","0","0","/usr/bin/login","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5868","0",,"False",,,"47872",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"47872",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (login)","0","","True","",,,,,
"","50683","0","0","0","0","0","/System/Library/PrivateFrameworks/Noticeboard.framework/Versions/A/Resources/nbstated","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4688","0",,"False",,,"50683",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"50683",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (nbstated)","0","","True","",,,,,
"","50717","0","0","0","0","0","/usr/libexec/dprivacyd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3944","0",,"False",,,"50717",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"50717",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (dprivacyd)","0","","True","",,,,,
"","50718","0","0","0","0","0","/usr/libexec/periodic-wrapper","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7112","0",,"False",,,"50718",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","BelowNormal","0","0",,"50718",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (periodic-wrapper)","0","","True","",,,,,
"","51668","0","0","0","0","0","/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdsync","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5592","0",,"False",,,"51668",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"51668",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (mdsync)","0","","True","",,,,,
"","53749","0","0","0","0","0","/usr/libexec/storagekitd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6436","0",,"False",,,"53749",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"53749",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (storagekitd)","0","","True","",,,,,
"","56582","0","0","0","0","0","/System/Library/Frameworks/CoreMediaIO.framework/Versions/A/Resources/iOSScreenCapture.plugin/Contents/Resources/iOSScreenCaptureAssistant","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5848","0",,"False",,,"56582",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"56582",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (iOSScreenCaptureAssistant)","0","","True","",,,,,
"","1","0","0","0","0","0","/System/Library/PrivateFrameworks/PackageKit.framework/Versions/A/XPCServices/package_script_service.xpc/Contents/MacOS/package_script_service","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6468","0",,"False",,,"58939",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (package_script_service)","0","","True","",,,,,
"","67533","0","0","0","0","0","/System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4296","0",,"False",,,"67533",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"67533",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (MTLCompilerService)","0","","True","",,,,,
"","80460","0","0","0","0","0","/usr/libexec/microstackshot","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1684","0",,"False",,,"80460",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"80460",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (microstackshot)","0","","True","",,,,,
"accountsd","1","0","34722828288","38240256","0","0","/System/Library/Frameworks/Accounts.framework/Versions/A/Support/accountsd","",,,"176.8798911",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5864","0",,"False","15/06/2023 8:58:10 PM",,"595",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34722828288","363089920","False",,,,"38240256","38240256",,"System.Diagnostics.ProcessModule (accountsd)","0","","True","accountsd","00:00:31.1540946","00:02:56.8798911","00:02:25.7257965",,
"AccountSubscrib","50837","0","35047952384","6410240","0","0","/System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/AccountSubscriber.xpc/Contents/MacOS/AccountSubscriber","",,,"0.3176316",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7424","0",,"False","16/06/2023 11:38:44 AM",,"50837",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"50837",,"System.Diagnostics.ProcessThreadCollection","0","35047952384","688214016","False",,,,"6410240","6410240",,"System.Diagnostics.ProcessModule (AccountSubscriber)","0","","True","AccountSubscrib","00:00:00.2254957","00:00:00.3176316","00:00:00.0921359",,
"adb","68419","0","34517856256","2146304","0","0","/Users/dhanraj/Library/Android/sdk/platform-tools/adb","",,,"1406.4548424",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4868","0",,"False","16/06/2023 4:05:02 PM",,"68419",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"68419",,"System.Diagnostics.ProcessThreadCollection","0","34517856256","158117888","False",,,,"2146304","2146304",,"System.Diagnostics.ProcessModule (adb)","0","","True","adb","00:18:59.3315053","00:23:26.4548424","00:04:27.1233370",,
"adprivacyd","1","0","34655166464","10293248","0","0","/usr/libexec/adprivacyd","",,,"4.1778078",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4328","0",,"False","15/06/2023 9:01:15 PM",,"3460",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34655166464","295428096","False",,,,"10293248","10293248",,"System.Diagnostics.ProcessModule (adprivacyd)","0","","True","adprivacyd","00:00:02.7383451","00:00:04.1778078","00:00:01.4394627",,
"AirPlayUIAgent","1","0","35116711936","7041024","0","0","/System/Library/CoreServices/AirPlayUIAgent.app/Contents/MacOS/AirPlayUIAgent","",,,"1.5810556",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7740","0",,"False","15/06/2023 8:58:35 PM",,"2337",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35116711936","756973568","False",,,,"7041024","7041024",,"System.Diagnostics.ProcessModule (AirPlayUIAgent)","0","","True","AirPlayUIAgent","00:00:01.2211919","00:00:01.5810556","00:00:00.3598636",,
"akd","1","0","34657193984","9146368","0","0","/System/Library/PrivateFrameworks/AuthKit.framework/Versions/A/Support/akd","",,,"7.7010657",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","236","0",,"False","15/06/2023 8:58:11 PM",,"651",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34657193984","297455616","False",,,,"9146368","9146368",,"System.Diagnostics.ProcessModule (akd)","0","","True","akd","00:00:04.3208765","00:00:07.7010657","00:00:03.3801892",,
"AMPDeviceDiscov","1","0","34649284608","5591040","0","0","/System/Library/PrivateFrameworks/AMPDevices.framework/Versions/A/Support/AMPDeviceDiscoveryAgent","",,,"8.2365637",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8","0",,"False","15/06/2023 8:58:15 PM",,"742",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34649284608","289546240","False",,,,"5591040","5591040",,"System.Diagnostics.ProcessModule (AMPDeviceDiscoveryAgent)","0","","True","AMPDeviceDiscov","00:00:04.3936935","00:00:08.2365637","00:00:03.8428701",,
"AMPLibraryAgent","1","0","34706497536","16175104","0","0","/System/Library/PrivateFrameworks/AMPLibrary.framework/Versions/A/Support/AMPLibraryAgent","",,,"6.5970629",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2652","0",,"False","15/06/2023 9:19:11 PM",,"6328",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34706497536","346759168","False",,,,"16175104","16175104",,"System.Diagnostics.ProcessModule (AMPLibraryAgent)","0","","True","AMPLibraryAgent","00:00:04.2976654","00:00:06.5970629","00:00:02.2993975",,
"amsaccountsd","1","0","34647793664","13602816","0","0","/System/Library/PrivateFrameworks/AppleMediaServices.framework/Versions/A/Resources/amsaccountsd","",,,"9.0170299",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2988","0",,"False","15/06/2023 8:58:16 PM",,"755",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34647793664","288055296","False",,,,"13602816","13602816",,"System.Diagnostics.ProcessModule (amsaccountsd)","0","","True","amsaccountsd","00:00:05.8486021","00:00:09.0170299","00:00:03.1684278",,
"amsengagementd","1","0","39222763520","14303232","0","0","/System/Library/PrivateFrameworks/AppleMediaServicesUI.framework/amsengagementd","",,,"21.9828969",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7588","0",,"False","15/06/2023 8:58:16 PM",,"757",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","39222763520","568057856","False",,,,"14303232","14303232",,"System.Diagnostics.ProcessModule (amsengagementd)","0","","True","amsengagementd","00:00:11.2068384","00:00:21.9828969","00:00:10.7760584",,
"appleaccountd","1","0","34644688896","8155136","0","0","/usr/libexec/appleaccountd","",,,"1.6093649",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2296","0",,"False","16/06/2023 11:38:44 AM",,"50831",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34644688896","284950528","False",,,,"8155136","8155136",,"System.Diagnostics.ProcessModule (appleaccountd)","0","","True","appleaccountd","00:00:01.2041739","00:00:01.6093649","00:00:00.4051910",,
"AppleSpell","1","0","35360276480","126124032","0","0","/System/Library/Services/AppleSpell.service/Contents/MacOS/AppleSpell","",,,"344.4495892",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3600","0",,"False","18/06/2023 10:42:54 AM",,"26926",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35360276480","1000538112","False",,,,"126124032","126124032",,"System.Diagnostics.ProcessModule (AppleSpell)","0","","True","AppleSpell","00:00:12.2367183","00:05:44.4495892","00:05:32.2128708",,
"AppSSOAgent","1","0","35232186368","8736768","0","0","/System/Library/PrivateFrameworks/AppSSO.framework/Support/AppSSOAgent.app/Contents/MacOS/AppSSOAgent","",,,"3.122237",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5084","0",,"False","15/06/2023 8:58:10 PM",,"627",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35232186368","872448000","False",,,,"8736768","8736768",,"System.Diagnostics.ProcessModule (AppSSOAgent)","0","","True","AppSSOAgent","00:00:01.7440440","00:00:03.1222370","00:00:01.3781929",,
"appstoreagent","1","0","39204790272","19374080","0","0","/System/Library/PrivateFrameworks/AppStoreDaemon.framework/Support/appstoreagent","",,,"40.3981361",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7412","0",,"False","15/06/2023 8:58:17 PM",,"775",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","39204790272","550084608","False",,,,"19374080","19374080",,"System.Diagnostics.ProcessModule (appstoreagent)","0","","True","appstoreagent","00:00:16.5613646","00:00:40.3981361","00:00:23.8367715",,
"AquaAppearanceH","1","0","35167657984","8282112","0","0","/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/AquaAppearanceHelper.app/Contents/MacOS/AquaAppearanceHelper","",,,"2.6814641",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7536","0",,"False","15/06/2023 9:05:02 PM",,"3987",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35167657984","807919616","False",,,,"8282112","8282112",,"System.Diagnostics.ProcessModule (AquaAppearanceHelper)","0","","True","AquaAppearanceH","00:00:01.5542613","00:00:02.6814641","00:00:01.1272028",,
"ArchiveService","50219","0","34615152640","4075520","0","0","/System/Library/PrivateFrameworks/DesktopServicesPriv.framework/Versions/A/XPCServices/ArchiveService.xpc/Contents/MacOS/ArchiveService","",,,"0.0801523",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","896","0",,"False","18/06/2023 1:13:31 PM",,"50219",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"50219",,"System.Diagnostics.ProcessThreadCollection","0","34615152640","255414272","False",,,,"4075520","4075520",,"System.Diagnostics.ProcessModule (ArchiveService)","0","","True","ArchiveService","00:00:00.0317745","00:00:00.0801523","00:00:00.0483778",,
"askpermissiond","1","0","34646642688","8957952","0","0","/System/Library/PrivateFrameworks/AskPermission.framework/Versions/A/Resources/askpermissiond","",,,"5.4914726",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4968","0",,"False","15/06/2023 8:58:35 PM",,"2334",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34646642688","286904320","False",,,,"8957952","8957952",,"System.Diagnostics.ProcessModule (askpermissiond)","0","","True","askpermissiond","00:00:04.4210154","00:00:05.4914726","00:00:01.0704571",,
"AssetCacheLocat","1","0","34647158784","5615616","0","0","/System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService","",,,"2.5266169",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7480","0",,"False","15/06/2023 8:58:13 PM",,"698",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34647158784","287420416","False",,,,"5615616","5615616",,"System.Diagnostics.ProcessModule (AssetCacheLocatorService)","0","","True","AssetCacheLocat","00:00:01.8203905","00:00:02.5266169","00:00:00.7062264",,
"assistantd","1","0","34695794688","28938240","0","0","/System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd","",,,"85.5861327",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5644","0",,"False","15/06/2023 8:58:14 PM",,"702",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34695794688","336056320","False",,,,"28938240","28938240",,"System.Diagnostics.ProcessModule (assistantd)","0","","True","assistantd","00:00:24.9864405","00:01:25.5861327","00:01:00.5996921",,
